CVE_DIVISION,División,entidad_nacimiento,fecha,Rango_edad_2,SalarioFem,SalarioMasc,PTPD_Aseg,PTPD_Aseg_H,PTPD_Aseg_M,PTPD_Aseg_NB,PTPD_Puestos,PTPD_Puestos_H,PTPD_Puestos_M,PTPD_Puestos_NB
7,Transportes y comunicaciones,Veracruz,202509,75 años y más,385.95,352.655333333,1190,1064,126,0,16,15,1,0
7,Transportes y comunicaciones,Veracruz,202509,Entre 15 y 20 años,472.6,385.320869565,775,699,76,0,26,23,3,0
7,Transportes y comunicaciones,Veracruz,202509,Entre 20 y 25 años,411.945,385.782555556,8812,7996,816,0,372,360,12,0
7,Transportes y comunicaciones,Veracruz,202509,Entre 25 y 30 años,370.508571429,383.366061294,12871,11649,1222,0,923,881,42,0
7,Transportes y comunicaciones,Veracruz,202509,Entre 30 y 35 años,381.178307692,396.414872247,13220,11861,1359,0,1200,1135,65,0
7,Transportes y comunicaciones,Veracruz,202509,Entre 35 y 40 años,370.696181818,395.989783784,10476,9438,1038,0,1165,1110,55,0
7,Transportes y comunicaciones,Veracruz,202509,Entre 40 y 45 años,346.421627907,395.538179012,7734,6997,737,0,1015,972,43,0
7,Transportes y comunicaciones,Veracruz,202509,Entre 45 y 50 años,379.049655172,396.670974967,5256,4797,459,0,788,759,29,0
7,Transportes y comunicaciones,Veracruz,202509,Entre 50 y 55 años,349.918947368,391.201134216,3350,3050,300,0,548,529,19,0
7,Transportes y comunicaciones,Veracruz,202509,Entre 55 y 60 años,352.201111111,393.064425676,1787,1648,139,0,305,296,9,0
7,Transportes y comunicaciones,Veracruz,202509,Entre 60 y 65 años,349.82,397.328048780,905,832,73,0,124,123,1,0
7,Transportes y comunicaciones,Veracruz,202509,Entre 65 y 70 años,,389.955555556,297,283,14,0,36,36,0,0
7,Transportes y comunicaciones,Veracruz,202509,Entre 70 y 75 años,,396.535714286,98,93,5,0,7,7,0,0
7,Transportes y comunicaciones,Yucatán,202509,75 años y más,278.8,337.92,660,596,64,0,12,11,1,0
7,Transportes y comunicaciones,Yucatán,202509,Entre 15 y 20 años,,444.11,339,315,24,0,3,3,0,0
7,Transportes y comunicaciones,Yucatán,202509,Entre 20 y 25 años,325.45,353.496153846,4695,4299,396,0,151,143,8,0
7,Transportes y comunicaciones,Yucatán,202509,Entre 25 y 30 años,339.6,370.935074627,6499,5886,613,0,345,335,10,0
7,Transportes y comunicaciones,Yucatán,202509,Entre 30 y 35 años,361.750370370,367.854867841,6771,6051,720,0,481,454,27,0
7,Transportes y comunicaciones,Yucatán,202509,Entre 35 y 40 años,346.752857143,379.218893058,5803,5207,596,0,561,533,28,0
7,Transportes y comunicaciones,Yucatán,202509,Entre 40 y 45 años,359.082432432,377.478409586,4442,3989,453,0,496,459,37,0
7,Transportes y comunicaciones,Yucatán,202509,Entre 45 y 50 años,365.961666667,380.916641221,3002,2724,278,0,417,393,24,0
7,Transportes y comunicaciones,Yucatán,202509,Entre 50 y 55 años,340.3125,395.468703704,2137,1916,221,0,336,324,12,0
7,Transportes y comunicaciones,Yucatán,202509,Entre 55 y 60 años,379.075,374.86565,1202,1088,114,0,214,200,14,0
7,Transportes y comunicaciones,Yucatán,202509,Entre 60 y 65 años,361.665,371.004155844,583,540,43,0,79,77,2,0
7,Transportes y comunicaciones,Yucatán,202509,Entre 65 y 70 años,,363.2146875,171,163,8,0,32,32,0,0
7,Transportes y comunicaciones,Yucatán,202509,Entre 70 y 75 años,,369.261666667,48,46,2,0,6,6,0,0
7,Transportes y comunicaciones,Zacatecas,202509,75 años y más,,358.896,268,255,13,0,5,5,0,0
7,Transportes y comunicaciones,Zacatecas,202509,Entre 15 y 20 años,,399.045,177,173,4,0,2,2,0,0
7,Transportes y comunicaciones,Zacatecas,202509,Entre 20 y 25 años,369.5675,377.713191489,1412,1312,100,0,51,47,4,0
7,Transportes y comunicaciones,Zacatecas,202509,Entre 25 y 30 años,365.774,390.838125,1653,1527,126,0,101,96,5,0
7,Transportes y comunicaciones,Zacatecas,202509,Entre 30 y 35 años,365.745555556,377.87453125,1360,1210,150,0,137,128,9,0
7,Transportes y comunicaciones,Zacatecas,202509,Entre 35 y 40 años,481.26,392.771419355,1226,1098,128,0,162,155,7,0
7,Transportes y comunicaciones,Zacatecas,202509,Entre 40 y 45 años,312.782,408.342692308,868,782,86,0,109,104,5,0
7,Transportes y comunicaciones,Zacatecas,202509,Entre 45 y 50 años,385.59,397.555689655,664,604,60,0,122,116,6,0
7,Transportes y comunicaciones,Zacatecas,202509,Entre 50 y 55 años,334.5225,400.992857143,542,490,52,0,95,91,4,0
7,Transportes y comunicaciones,Zacatecas,202509,Entre 55 y 60 años,330.19,399.504125,359,332,27,0,82,80,2,0
7,Transportes y comunicaciones,Zacatecas,202509,Entre 60 y 65 años,542.49,389.064339623,244,232,12,0,54,53,1,0
7,Transportes y comunicaciones,Zacatecas,202509,Entre 65 y 70 años,,409.12,85,78,7,0,17,17,0,0
7,Transportes y comunicaciones,Zacatecas,202509,Entre 70 y 75 años,,447.792,21,19,2,0,5,5,0,0
