CVE_DIVISION,División,entidad_nacimiento,fecha,Rango_edad_2,SalarioFem,SalarioMasc,PTPD_Aseg,PTPD_Aseg_H,PTPD_Aseg_M,PTPD_Aseg_NB,PTPD_Puestos,PTPD_Puestos_H,PTPD_Puestos_M,PTPD_Puestos_NB
7,Transportes y comunicaciones,Nayarit,202510,Entre 25 y 30 años,310.571666667,350.851182266,2564,2380,184,0,209,203,6,0
7,Transportes y comunicaciones,Nayarit,202510,Entre 30 y 35 años,348.303846154,364.643208955,2514,2307,207,0,281,268,13,0
7,Transportes y comunicaciones,Nayarit,202510,Entre 35 y 40 años,363.231666667,383.860145985,2193,1988,205,0,292,274,18,0
7,Transportes y comunicaciones,Nayarit,202510,Entre 40 y 45 años,383.388181818,394.724101562,1706,1562,144,0,267,256,11,0
7,Transportes y comunicaciones,Nayarit,202510,Entre 45 y 50 años,386.583636364,395.009392265,1216,1110,106,0,192,181,11,0
7,Transportes y comunicaciones,Nayarit,202510,Entre 50 y 55 años,439.122,391.972368421,808,749,59,0,157,152,5,0
7,Transportes y comunicaciones,Nayarit,202510,Entre 55 y 60 años,415.21,371.620649351,455,430,25,0,80,77,3,0
7,Transportes y comunicaciones,Nayarit,202510,Entre 60 y 65 años,,365.546097561,233,220,13,0,41,41,0,0
7,Transportes y comunicaciones,Nayarit,202510,Entre 65 y 70 años,,380.756666667,99,94,5,0,21,21,0,0
7,Transportes y comunicaciones,Nayarit,202510,Entre 70 y 75 años,,365.3525,27,26,1,0,4,4,0,0
7,Transportes y comunicaciones,Nuevo León,202510,75 años y más,349.21,386.428260870,1415,1221,194,0,72,69,3,0
7,Transportes y comunicaciones,Nuevo León,202510,Entre 15 y 20 años,445.344285714,390.232796610,2399,2200,199,0,125,118,7,0
7,Transportes y comunicaciones,Nuevo León,202510,Entre 20 y 25 años,400.955853659,396.470424571,13285,11872,1413,0,1148,1107,41,0
7,Transportes y comunicaciones,Nuevo León,202510,Entre 25 y 30 años,366.373979592,411.128084755,15628,13741,1887,0,1915,1817,98,0
7,Transportes y comunicaciones,Nuevo León,202510,Entre 30 y 35 años,387.834237288,413.399567848,15523,13621,1902,0,2432,2314,118,0
7,Transportes y comunicaciones,Nuevo León,202510,Entre 35 y 40 años,376.776530612,417.784995413,12465,10963,1502,0,2327,2180,147,0
7,Transportes y comunicaciones,Nuevo León,202510,Entre 40 y 45 años,390.511360544,426.419747450,9922,8713,1209,0,2206,2059,147,0
7,Transportes y comunicaciones,Nuevo León,202510,Entre 45 y 50 años,399.193645833,432.967687075,6901,6134,767,0,1713,1617,96,0
7,Transportes y comunicaciones,Nuevo León,202510,Entre 50 y 55 años,390.069605263,439.566950820,4457,3950,507,0,1296,1220,76,0
7,Transportes y comunicaciones,Nuevo León,202510,Entre 55 y 60 años,381.193076923,434.308117490,2586,2367,219,0,788,749,39,0
7,Transportes y comunicaciones,Nuevo León,202510,Entre 60 y 65 años,423.461818182,402.677228571,1249,1163,86,0,361,350,11,0
7,Transportes y comunicaciones,Nuevo León,202510,Entre 65 y 70 años,465.39,414.155981308,406,380,26,0,108,107,1,0
7,Transportes y comunicaciones,Nuevo León,202510,Entre 70 y 75 años,538.13,401.822,92,83,9,0,21,20,1,0
7,Transportes y comunicaciones,Oaxaca,202510,75 años y más,486.885,354.655263158,606,546,60,0,21,19,2,0
7,Transportes y comunicaciones,Oaxaca,202510,Entre 15 y 20 años,412.56,427.523333333,263,240,23,0,4,3,1,0
7,Transportes y comunicaciones,Oaxaca,202510,Entre 20 y 25 años,382.0525,386.587814570,3294,3001,293,0,155,151,4,0
7,Transportes y comunicaciones,Oaxaca,202510,Entre 25 y 30 años,372.600666667,409.594240688,4181,3807,374,0,364,349,15,0
7,Transportes y comunicaciones,Oaxaca,202510,Entre 30 y 35 años,348.306060606,396.451025641,3649,3306,343,0,384,351,33,0
7,Transportes y comunicaciones,Oaxaca,202510,Entre 35 y 40 años,345.772272727,407.035472973,2650,2367,283,0,318,296,22,0
7,Transportes y comunicaciones,Oaxaca,202510,Entre 40 y 45 años,390.535333333,414.390174216,1916,1770,146,0,302,287,15,0
7,Transportes y comunicaciones,Oaxaca,202510,Entre 45 y 50 años,366.382857143,400.929155556,1371,1271,100,0,232,225,7,0
7,Transportes y comunicaciones,Oaxaca,202510,Entre 50 y 55 años,395.337272727,399.774382716,837,762,75,0,173,162,11,0
7,Transportes y comunicaciones,Oaxaca,202510,Entre 55 y 60 años,387.548333333,404.289625,422,396,26,0,86,80,6,0
7,Transportes y comunicaciones,Oaxaca,202510,Entre 60 y 65 años,319.46,391.361016949,268,244,24,0,60,59,1,0
7,Transportes y comunicaciones,Oaxaca,202510,Entre 65 y 70 años,347.02,410.237857143,89,81,8,0,16,14,2,0
7,Transportes y comunicaciones,Oaxaca,202510,Entre 70 y 75 años,,421.19,31,28,3,0,1,1,0,0
7,Transportes y comunicaciones,Puebla,202510,75 años y más,286.25,362.818285714,1557,1447,110,0,37,35,2,0
7,Transportes y comunicaciones,Puebla,202510,Entre 15 y 20 años,,357.4775,597,560,37,0,16,16,0,0
7,Transportes y comunicaciones,Puebla,202510,Entre 20 y 25 años,370.362,365.583895706,7591,7041,550,0,336,326,10,0
7,Transportes y comunicaciones,Puebla,202510,Entre 25 y 30 años,359.022352941,377.598831169,9395,8691,704,0,710,693,17,0
7,Transportes y comunicaciones,Puebla,202510,Entre 30 y 35 años,349.279,382.942890819,8664,7979,685,0,836,806,30,0
7,Transportes y comunicaciones,Puebla,202510,Entre 35 y 40 años,367.949,386.146413882,6656,6097,559,0,818,778,40,0
7,Transportes y comunicaciones,Puebla,202510,Entre 40 y 45 años,364.748076923,384.121357341,5030,4632,398,0,748,722,26,0
7,Transportes y comunicaciones,Puebla,202510,Entre 45 y 50 años,386.731176471,386.452473684,3582,3300,282,0,587,570,17,0
7,Transportes y comunicaciones,Puebla,202510,Entre 50 y 55 años,361.963333333,382.049938398,2439,2243,196,0,499,487,12,0
7,Transportes y comunicaciones,Puebla,202510,Entre 55 y 60 años,347.788,384.875052265,1356,1275,81,0,292,287,5,0
7,Transportes y comunicaciones,Puebla,202510,Entre 60 y 65 años,292.545,371.114678899,681,653,28,0,111,109,2,0
7,Transportes y comunicaciones,Puebla,202510,Entre 65 y 70 años,434.02,359.876129032,237,221,16,0,32,31,1,0
7,Transportes y comunicaciones,Puebla,202510,Entre 70 y 75 años,,392.442,73,71,2,0,10,10,0,0
7,Transportes y comunicaciones,Querétaro,202510,75 años y más,362.29,391.165833333,483,439,44,0,26,24,2,0
7,Transportes y comunicaciones,Querétaro,202510,Entre 15 y 20 años,,367.33,426,397,29,0,10,10,0,0
7,Transportes y comunicaciones,Querétaro,202510,Entre 20 y 25 años,361.575,356.307605634,3183,2957,226,0,144,142,2,0
7,Transportes y comunicaciones,Querétaro,202510,Entre 25 y 30 años,311.722380952,378.360860927,3760,3395,365,0,323,302,21,0
7,Transportes y comunicaciones,Querétaro,202510,Entre 30 y 35 años,355.579,379.659541547,3356,3056,300,0,369,349,20,0
7,Transportes y comunicaciones,Querétaro,202510,Entre 35 y 40 años,389.674705882,373.843398693,2489,2258,231,0,323,306,17,0
7,Transportes y comunicaciones,Querétaro,202510,Entre 40 y 45 años,370.591333333,386.948648649,1940,1753,187,0,274,259,15,0
7,Transportes y comunicaciones,Querétaro,202510,Entre 45 y 50 años,357.025384615,396.087521739,1208,1114,94,0,243,230,13,0
7,Transportes y comunicaciones,Querétaro,202510,Entre 50 y 55 años,364.79,386.074394904,804,746,58,0,166,157,9,0
7,Transportes y comunicaciones,Querétaro,202510,Entre 55 y 60 años,313.69,399.463589744,418,397,21,0,79,78,1,0
7,Transportes y comunicaciones,Querétaro,202510,Entre 60 y 65 años,333.29,396.317,179,170,9,0,42,40,2,0
7,Transportes y comunicaciones,Querétaro,202510,Entre 65 y 70 años,,414.548181818,70,69,1,0,11,11,0,0
7,Transportes y comunicaciones,Querétaro,202510,Entre 70 y 75 años,,309.383333333,15,15,0,0,3,3,0,0
7,Transportes y comunicaciones,Quintana Roo,202510,75 años y más,,358.222857143,877,790,87,0,21,21,0,0
7,Transportes y comunicaciones,Quintana Roo,202510,Entre 15 y 20 años,,375.827,585,547,38,0,10,10,0,0
7,Transportes y comunicaciones,Quintana Roo,202510,Entre 20 y 25 años,325.588333333,339.417319588,3917,3490,427,0,103,97,6,0
7,Transportes y comunicaciones,Quintana Roo,202510,Entre 25 y 30 años,322.53,374.486823529,3836,3364,472,0,182,170,12,0
7,Transportes y comunicaciones,Quintana Roo,202510,Entre 30 y 35 años,396.794285714,373.575340909,3051,2631,420,0,183,176,7,0
7,Transportes y comunicaciones,Quintana Roo,202510,Entre 35 y 40 años,343.881875,386.487720588,1650,1432,218,0,152,136,16,0
7,Transportes y comunicaciones,Quintana Roo,202510,Entre 40 y 45 años,313.04,385.968586957,893,776,117,0,95,92,3,0
7,Transportes y comunicaciones,Quintana Roo,202510,Entre 45 y 50 años,410.19,365.830888889,388,349,39,0,49,45,4,0
7,Transportes y comunicaciones,Quintana Roo,202510,Entre 50 y 55 años,,325.670666667,141,122,19,0,15,15,0,0
7,Transportes y comunicaciones,Quintana Roo,202510,Entre 55 y 60 años,,387.745555556,46,39,7,0,9,9,0,0
7,Transportes y comunicaciones,Quintana Roo,202510,Entre 60 y 65 años,319.84,355.466,34,30,4,0,6,5,1,0
7,Transportes y comunicaciones,Quintana Roo,202510,Entre 65 y 70 años,,417.68,6,6,0,0,1,1,0,0
7,Transportes y comunicaciones,Quintana Roo,202510,Entre 70 y 75 años,,,3,1,2,0,0,0,0,0
7,Transportes y comunicaciones,San Luis Potosí,202510,75 años y más,,375.385238095,727,666,61,0,21,21,0,0
7,Transportes y comunicaciones,San Luis Potosí,202510,Entre 15 y 20 años,283.95,378.007083333,699,629,70,0,25,24,1,0
7,Transportes y comunicaciones,San Luis Potosí,202510,Entre 20 y 25 años,361.86,372.249159664,4786,4339,447,0,244,238,6,0
7,Transportes y comunicaciones,San Luis Potosí,202510,Entre 25 y 30 años,378.749,387.101984925,5727,5131,596,0,418,398,20,0
7,Transportes y comunicaciones,San Luis Potosí,202510,Entre 30 y 35 años,380.787142857,390.211123596,5701,5082,619,0,569,534,35,0
7,Transportes y comunicaciones,San Luis Potosí,202510,Entre 35 y 40 años,375.312702703,389.830043956,4062,3584,478,0,492,455,37,0
7,Transportes y comunicaciones,San Luis Potosí,202510,Entre 40 y 45 años,363.087307692,392.440775194,2682,2392,290,0,413,387,26,0
7,Transportes y comunicaciones,San Luis Potosí,202510,Entre 45 y 50 años,329.206,388.961904762,1828,1587,241,0,314,294,20,0
7,Transportes y comunicaciones,San Luis Potosí,202510,Entre 50 y 55 años,369.671875,403.006764706,1241,1102,139,0,254,238,16,0
7,Transportes y comunicaciones,San Luis Potosí,202510,Entre 55 y 60 años,372.802857143,396.774753086,741,675,66,0,169,162,7,0
7,Transportes y comunicaciones,San Luis Potosí,202510,Entre 60 y 65 años,278.8,400.021111111,427,402,25,0,82,81,1,0
7,Transportes y comunicaciones,San Luis Potosí,202510,Entre 65 y 70 años,310.94,407.498709677,141,134,7,0,33,31,2,0
7,Transportes y comunicaciones,San Luis Potosí,202510,Entre 70 y 75 años,,508.078571429,46,43,3,0,7,7,0,0
7,Transportes y comunicaciones,Sinaloa,202510,75 años y más,,371.6253125,1220,1143,77,0,32,32,0,0
7,Transportes y comunicaciones,Sinaloa,202510,Entre 15 y 20 años,359.2,376.794347826,930,868,62,0,24,23,1,0
7,Transportes y comunicaciones,Sinaloa,202510,Entre 20 y 25 años,401.2975,378.658076010,7238,6673,565,0,433,421,12,0
7,Transportes y comunicaciones,Sinaloa,202510,Entre 25 y 30 años,352.021463415,390.765813953,8492,7758,734,0,729,688,41,0
7,Transportes y comunicaciones,Sinaloa,202510,Entre 30 y 35 años,351.034313725,401.966989101,7974,7082,892,0,785,734,51,0
7,Transportes y comunicaciones,Sinaloa,202510,Entre 35 y 40 años,369.325,398.517439678,6202,5474,728,0,804,746,58,0
7,Transportes y comunicaciones,Sinaloa,202510,Entre 40 y 45 años,361.1606,408.630080128,4664,4095,569,0,674,624,50,0
7,Transportes y comunicaciones,Sinaloa,202510,Entre 45 y 50 años,379.32625,400.512541133,3480,3060,420,0,579,547,32,0
7,Transportes y comunicaciones,Sinaloa,202510,Entre 50 y 55 años,406.380277778,406.516141732,2202,1924,278,0,417,381,36,0
7,Transportes y comunicaciones,Sinaloa,202510,Entre 55 y 60 años,388.194545455,391.366477733,1292,1170,122,0,269,247,22,0
7,Transportes y comunicaciones,Sinaloa,202510,Entre 60 y 65 años,358.378,379.954811321,602,557,45,0,111,106,5,0
7,Transportes y comunicaciones,Sinaloa,202510,Entre 65 y 70 años,,366.632580645,224,205,19,0,31,31,0,0
7,Transportes y comunicaciones,Sinaloa,202510,Entre 70 y 75 años,,406.766666667,53,51,2,0,12,12,0,0
7,Transportes y comunicaciones,Sonora,202510,75 años y más,488.533333333,364.790384615,759,685,74,0,29,26,3,0
7,Transportes y comunicaciones,Sonora,202510,Entre 15 y 20 años,292.54,350.706,607,571,36,0,21,20,1,0
7,Transportes y comunicaciones,Sonora,202510,Entre 20 y 25 años,369.4465,374.377134146,5204,4727,477,0,348,328,20,0
7,Transportes y comunicaciones,Sonora,202510,Entre 25 y 30 años,332.872173913,382.274957699,6307,5541,766,0,637,591,46,0
7,Transportes y comunicaciones,Sonora,202510,Entre 30 y 35 años,350.824210526,391.217925311,6156,5309,847,0,780,723,57,0
7,Transportes y comunicaciones,Sonora,202510,Entre 35 y 40 años,352.690135135,396.628394040,4943,4181,762,0,678,604,74,0
7,Transportes y comunicaciones,Sonora,202510,Entre 40 y 45 años,369.820666667,396.205107527,3863,3296,567,0,633,558,75,0
7,Transportes y comunicaciones,Sonora,202510,Entre 45 y 50 años,352.015238095,407.261236674,2865,2417,448,0,532,469,63,0
7,Transportes y comunicaciones,Sonora,202510,Entre 50 y 55 años,370.496486486,403.4808,1864,1586,278,0,437,400,37,0
7,Transportes y comunicaciones,Sonora,202510,Entre 55 y 60 años,364.96875,399.282760181,1091,949,142,0,245,221,24,0
7,Transportes y comunicaciones,Sonora,202510,Entre 60 y 65 años,351.503333333,387.034396552,587,539,48,0,119,116,3,0
7,Transportes y comunicaciones,Sonora,202510,Entre 65 y 70 años,524.263333333,414.265263158,208,194,14,0,41,38,3,0
7,Transportes y comunicaciones,Sonora,202510,Entre 70 y 75 años,,429.050909091,63,61,2,0,11,11,0,0
7,Transportes y comunicaciones,Tabasco,202510,75 años y más,,332.178888889,648,592,56,0,9,9,0,0
7,Transportes y comunicaciones,Tabasco,202510,Entre 15 y 20 años,,359.695,385,359,26,0,8,8,0,0
7,Transportes y comunicaciones,Tabasco,202510,Entre 20 y 25 años,356.426666667,378.392883436,4060,3705,355,0,169,163,6,0
7,Transportes y comunicaciones,Tabasco,202510,Entre 25 y 30 años,358.822941176,384.681852941,5367,4880,487,0,357,340,17,0
7,Transportes y comunicaciones,Tabasco,202510,Entre 30 y 35 años,345.527,395.997587131,4977,4474,503,0,393,373,20,0
7,Transportes y comunicaciones,Tabasco,202510,Entre 35 y 40 años,362.28,399.856153846,3912,3541,371,0,422,403,19,0
7,Transportes y comunicaciones,Tabasco,202510,Entre 40 y 45 años,369.345,394.750939597,2667,2426,241,0,308,298,10,0
7,Transportes y comunicaciones,Tabasco,202510,Entre 45 y 50 años,323.5,394.653726415,1704,1529,175,0,218,212,6,0
7,Transportes y comunicaciones,Tabasco,202510,Entre 50 y 55 años,375.124444444,402.178943089,957,854,103,0,132,123,9,0
7,Transportes y comunicaciones,Tabasco,202510,Entre 55 y 60 años,371.897142857,378.072950820,460,423,37,0,68,61,7,0
7,Transportes y comunicaciones,Tabasco,202510,Entre 60 y 65 años,,397.427,159,150,9,0,30,30,0,0
7,Transportes y comunicaciones,Tabasco,202510,Entre 65 y 70 años,,370.769090909,55,52,3,0,11,11,0,0
7,Transportes y comunicaciones,Tabasco,202510,Entre 70 y 75 años,435.01,,10,8,2,0,1,0,1,0
7,Transportes y comunicaciones,Tamaulipas,202510,75 años y más,396.966,382.291707317,1061,927,134,0,46,41,5,0
7,Transportes y comunicaciones,Tamaulipas,202510,Entre 15 y 20 años,356.86,371.7709375,695,648,47,0,33,32,1,0
7,Transportes y comunicaciones,Tamaulipas,202510,Entre 20 y 25 años,389.848928571,386.845417661,6473,5745,728,0,447,419,28,0
7,Transportes y comunicaciones,Tamaulipas,202510,Entre 25 y 30 años,394.179189189,391.141898928,7468,6612,856,0,690,653,37,0
7,Transportes y comunicaciones,Tamaulipas,202510,Entre 30 y 35 años,394.796481481,406.514966887,6909,6025,884,0,809,755,54,0
7,Transportes y comunicaciones,Tamaulipas,202510,Entre 35 y 40 años,377.163461538,401.9032,5235,4569,666,0,652,600,52,0
7,Transportes y comunicaciones,Tamaulipas,202510,Entre 40 y 45 años,348.676206897,406.785,3797,3328,469,0,515,486,29,0
7,Transportes y comunicaciones,Tamaulipas,202510,Entre 45 y 50 años,386.723214286,409.932444988,2525,2211,314,0,437,409,28,0
7,Transportes y comunicaciones,Tamaulipas,202510,Entre 50 y 55 años,353.597083333,393.984094203,1701,1495,206,0,300,276,24,0
7,Transportes y comunicaciones,Tamaulipas,202510,Entre 55 y 60 años,383.056521739,422.668820225,1039,915,124,0,201,178,23,0
7,Transportes y comunicaciones,Tamaulipas,202510,Entre 60 y 65 años,416.895,383.182173913,545,507,38,0,94,92,2,0
7,Transportes y comunicaciones,Tamaulipas,202510,Entre 65 y 70 años,,371.167391304,173,167,6,0,23,23,0,0
7,Transportes y comunicaciones,Tamaulipas,202510,Entre 70 y 75 años,,395.5125,55,53,2,0,12,12,0,0
7,Transportes y comunicaciones,Tlaxcala,202510,75 años y más,,310.585,248,235,13,0,4,4,0,0
7,Transportes y comunicaciones,Tlaxcala,202510,Entre 15 y 20 años,,361.115,86,86,0,0,2,2,0,0
7,Transportes y comunicaciones,Tlaxcala,202510,Entre 20 y 25 años,387.79,363.742258065,1288,1231,57,0,33,31,2,0
7,Transportes y comunicaciones,Tlaxcala,202510,Entre 25 y 30 años,332.595,375.049459459,1610,1521,89,0,78,74,4,0
7,Transportes y comunicaciones,Tlaxcala,202510,Entre 30 y 35 años,297.44,379.465833333,1402,1320,82,0,85,84,1,0
7,Transportes y comunicaciones,Tlaxcala,202510,Entre 35 y 40 años,298.426666667,377.265555556,1086,1016,70,0,93,90,3,0
7,Transportes y comunicaciones,Tlaxcala,202510,Entre 40 y 45 años,450.78,392.938850575,780,742,38,0,88,87,1,0
7,Transportes y comunicaciones,Tlaxcala,202510,Entre 45 y 50 años,341.016,403.340714286,544,507,37,0,75,70,5,0
7,Transportes y comunicaciones,Tlaxcala,202510,Entre 50 y 55 años,,394.925833333,354,338,16,0,60,60,0,0
7,Transportes y comunicaciones,Tlaxcala,202510,Entre 55 y 60 años,,381.553478261,171,164,7,0,23,23,0,0
7,Transportes y comunicaciones,Tlaxcala,202510,Entre 60 y 65 años,,403.717727273,127,122,5,0,22,22,0,0
7,Transportes y comunicaciones,Tlaxcala,202510,Entre 65 y 70 años,278.8,352.967,47,44,3,0,11,10,1,0
7,Transportes y comunicaciones,Tlaxcala,202510,Entre 70 y 75 años,,320.583333333,12,11,1,0,3,3,0,0
7,Transportes y comunicaciones,Veracruz,202510,75 años y más,,341.228484848,1276,1154,122,0,33,33,0,0
7,Transportes y comunicaciones,Veracruz,202510,Entre 15 y 20 años,554.08,399.862258065,881,805,76,0,32,31,1,0
7,Transportes y comunicaciones,Veracruz,202510,Entre 20 y 25 años,438.799444444,387.605321285,9527,8687,840,0,516,498,18,0
7,Transportes y comunicaciones,Veracruz,202510,Entre 25 y 30 años,385.366730769,398.999771863,13609,12274,1335,0,1104,1052,52,0
7,Transportes y comunicaciones,Veracruz,202510,Entre 30 y 35 años,359.035243902,407.466136035,14125,12647,1478,0,1464,1382,82,0
7,Transportes y comunicaciones,Veracruz,202510,Entre 35 y 40 años,364.149305556,403.025622553,11178,10060,1118,0,1349,1277,72,0
7,Transportes y comunicaciones,Veracruz,202510,Entre 40 y 45 años,365.878723404,403.487576854,8237,7440,797,0,1153,1106,47,0
7,Transportes y comunicaciones,Veracruz,202510,Entre 45 y 50 años,365.713902439,401.923236321,5590,5094,496,0,900,859,41,0
7,Transportes y comunicaciones,Veracruz,202510,Entre 50 y 55 años,370.8688,399.827242525,3647,3310,337,0,627,602,25,0
7,Transportes y comunicaciones,Veracruz,202510,Entre 55 y 60 años,342.130526316,391.950164384,1964,1810,154,0,384,365,19,0
7,Transportes y comunicaciones,Veracruz,202510,Entre 60 y 65 años,287.04,383.822251656,956,880,76,0,155,151,4,0
7,Transportes y comunicaciones,Veracruz,202510,Entre 65 y 70 años,292.54,390.555111111,319,300,19,0,46,45,1,0
7,Transportes y comunicaciones,Veracruz,202510,Entre 70 y 75 años,,410.178,95,91,4,0,10,10,0,0
7,Transportes y comunicaciones,Yucatán,202510,75 años y más,422.87,379.190909091,774,698,76,0,12,11,1,0
7,Transportes y comunicaciones,Yucatán,202510,Entre 15 y 20 años,,338.9875,369,340,29,0,16,16,0,0
7,Transportes y comunicaciones,Yucatán,202510,Entre 20 y 25 años,369.455714286,366.283581395,4907,4489,418,0,229,215,14,0
7,Transportes y comunicaciones,Yucatán,202510,Entre 25 y 30 años,328.945714286,381.775477855,6640,6009,631,0,457,429,28,0
7,Transportes y comunicaciones,Yucatán,202510,Entre 30 y 35 años,361.887894737,381.249470899,7061,6301,760,0,605,567,38,0
7,Transportes y comunicaciones,Yucatán,202510,Entre 35 y 40 años,349.198780488,392.436095238,6114,5456,658,0,671,630,41,0
7,Transportes y comunicaciones,Yucatán,202510,Entre 40 y 45 años,341.828333333,392.868697248,4628,4145,483,0,587,545,42,0
7,Transportes y comunicaciones,Yucatán,202510,Entre 45 y 50 años,363.248125,398.169930876,3176,2885,291,0,466,434,32,0
7,Transportes y comunicaciones,Yucatán,202510,Entre 50 y 55 años,355.640454545,404.016215470,2251,2031,220,0,384,362,22,0
7,Transportes y comunicaciones,Yucatán,202510,Entre 55 y 60 años,374.287894737,381.768211382,1240,1122,118,0,265,246,19,0
7,Transportes y comunicaciones,Yucatán,202510,Entre 60 y 65 años,397.905,383.834090909,622,571,51,0,90,88,2,0
7,Transportes y comunicaciones,Yucatán,202510,Entre 65 y 70 años,,351.889743590,186,179,7,0,39,39,0,0
7,Transportes y comunicaciones,Yucatán,202510,Entre 70 y 75 años,,386.615,61,57,4,0,6,6,0,0
7,Transportes y comunicaciones,Zacatecas,202510,75 años y más,,392.836666667,293,280,13,0,6,6,0,0
7,Transportes y comunicaciones,Zacatecas,202510,Entre 15 y 20 años,,450.34,181,176,5,0,2,2,0,0
7,Transportes y comunicaciones,Zacatecas,202510,Entre 20 y 25 años,299.145,364.929803922,1484,1385,99,0,53,51,2,0
7,Transportes y comunicaciones,Zacatecas,202510,Entre 25 y 30 años,352.08,372.443736264,1726,1598,128,0,97,91,6,0
7,Transportes y comunicaciones,Zacatecas,202510,Entre 30 y 35 años,360.232727273,368.262481752,1402,1245,157,0,148,137,11,0
7,Transportes y comunicaciones,Zacatecas,202510,Entre 35 y 40 años,364.067272727,391.251917808,1262,1124,138,0,157,146,11,0
7,Transportes y comunicaciones,Zacatecas,202510,Entre 40 y 45 años,384.153333333,388.462524272,916,826,90,0,106,103,3,0
7,Transportes y comunicaciones,Zacatecas,202510,Entre 45 y 50 años,407.918333333,400.575,706,645,61,0,120,114,6,0
7,Transportes y comunicaciones,Zacatecas,202510,Entre 50 y 55 años,369.23,386.492244898,552,499,53,0,102,98,4,0
7,Transportes y comunicaciones,Zacatecas,202510,Entre 55 y 60 años,320.35,403.033636364,385,357,28,0,89,88,1,0
7,Transportes y comunicaciones,Zacatecas,202510,Entre 60 y 65 años,406.53,385.635636364,247,236,11,0,56,55,1,0
7,Transportes y comunicaciones,Zacatecas,202510,Entre 65 y 70 años,,402.02,91,84,7,0,18,18,0,0
7,Transportes y comunicaciones,Zacatecas,202510,Entre 70 y 75 años,,498.086666667,28,24,4,0,3,3,0,0
7,Transportes y comunicaciones,Jalisco,202510,75 años y más,363.14,358.931785714,3618,3286,332,0,144,140,4,0
7,Transportes y comunicaciones,Michoacán de Ocampo,202510,75 años y más,,328.468181818,822,776,46,0,11,11,0,0
7,Transportes y comunicaciones,Jalisco,202510,Entre 15 y 20 años,292.54,376.385243902,2601,2402,199,0,83,82,1,0
7,Transportes y comunicaciones,Michoacán de Ocampo,202510,Entre 15 y 20 años,,377.7,378,358,20,0,6,6,0,0
7,Transportes y comunicaciones,Jalisco,202510,Entre 20 y 25 años,368.012857143,365.431661945,18898,17215,1683,0,1094,1059,35,0
7,Transportes y comunicaciones,Michoacán de Ocampo,202510,Entre 20 y 25 años,297.5625,361.453558282,3805,3539,266,0,167,163,4,0
7,Transportes y comunicaciones,Jalisco,202510,Entre 25 y 30 años,348.876849315,369.640005984,20296,18432,1864,0,1744,1671,73,0
7,Transportes y comunicaciones,Michoacán de Ocampo,202510,Entre 25 y 30 años,322.950714286,370.448977273,4653,4303,350,0,278,264,14,0
7,Transportes y comunicaciones,Jalisco,202510,Entre 30 y 35 años,346.640381679,381.550582265,18320,16455,1865,0,2003,1872,131,0
7,Transportes y comunicaciones,Michoacán de Ocampo,202510,Entre 30 y 35 años,348.909,384.713352273,4557,4141,416,0,372,352,20,0
7,Transportes y comunicaciones,Jalisco,202510,Entre 35 y 40 años,349.828099174,383.575147992,15189,13545,1644,0,2013,1892,121,0
7,Transportes y comunicaciones,Michoacán de Ocampo,202510,Entre 35 y 40 años,381.651875,390.732935065,3471,3120,351,0,401,385,16,0
7,Transportes y comunicaciones,Jalisco,202510,Entre 40 y 45 años,349.484141414,386.845675030,11471,10274,1197,0,1773,1674,99,0
7,Transportes y comunicaciones,Jalisco,202510,Entre 45 y 50 años,361.171904762,389.451305326,7995,7094,901,0,1417,1333,84,0
7,Transportes y comunicaciones,Jalisco,202510,Entre 50 y 55 años,340.781403509,384.255962854,5705,5090,615,0,1080,1023,57,0
7,Transportes y comunicaciones,Hidalgo,202510,Entre 55 y 60 años,,373.499189189,313,293,20,0,74,74,0,0
7,Transportes y comunicaciones,Jalisco,202510,Entre 55 y 60 años,349.352058824,394.431074766,3056,2790,266,0,676,642,34,0
7,Transportes y comunicaciones,Hidalgo,202510,Entre 60 y 65 años,326.33,377.262631579,187,178,9,0,40,38,2,0
7,Transportes y comunicaciones,Jalisco,202510,Entre 60 y 65 años,349.154285714,381.617958478,1472,1382,90,0,296,289,7,0
7,Transportes y comunicaciones,Hidalgo,202510,Entre 65 y 70 años,,372.702142857,89,83,6,0,14,14,0,0
7,Transportes y comunicaciones,Jalisco,202510,Entre 65 y 70 años,,364.71453125,520,483,37,0,64,64,0,0
7,Transportes y comunicaciones,Hidalgo,202510,Entre 70 y 75 años,,359.515,29,24,5,0,6,6,0,0
7,Transportes y comunicaciones,Jalisco,202510,Entre 70 y 75 años,,355.250555556,139,124,15,0,18,18,0,0
